Mes,Dia,Hora,Gt(i)_mean,Gt(i)_std,T2m_mean,T2m_std
4,13,6,0.0,0.0,17.54,2.07
4,13,7,72.82,32.68,17.65,2.08
4,13,8,219.26,91.87,18.82,1.85
4,13,9,366.45,164.3,20.43,1.88
4,13,10,507.94,215.56,22.04,1.93
4,13,11,613.3,218.66,23.39,2.05
4,13,12,648.6,237.6,24.19,2.1
4,13,13,643.99,228.09,24.6,2.19
4,13,14,537.87,209.51,24.77,2.29
4,13,15,376.19,203.69,24.41,2.35
4,13,16,213.37,146.02,23.87,2.49
4,13,17,62.88,62.17,22.86,2.41
4,13,18,0.0,0.0,21.54,2.14
4,13,19,0.0,0.0,20.57,1.9
4,13,20,0.0,0.0,19.92,1.78
4,13,21,0.0,0.0,19.59,2.04
4,13,22,0.0,0.0,19.13,1.99
4,13,23,0.0,0.0,18.78,1.94
4,14,0,0.0,0.0,18.65,1.64
4,14,1,0.0,0.0,18.42,1.6
4,14,2,0.0,0.0,18.22,1.56
4,14,3,0.0,0.0,18.04,1.52
4,14,4,0.0,0.0,17.88,1.47
4,14,5,0.0,0.0,17.76,1.46
4,14,6,0.0,0.0,17.6,1.5
4,14,7,65.52,36.89,17.65,1.48
4,14,8,181.89,109.66,18.8,1.69
4,14,9,300.65,185.45,20.25,1.9
4,14,10,459.16,215.87,21.71,2.3
4,14,11,528.45,279.72,22.78,2.64
4,14,12,612.91,251.81,23.57,2.84
4,14,13,570.98,255.86,23.86,3.03
4,14,14,482.01,222.44,23.87,3.18
4,14,15,361.35,201.46,23.55,3.35
4,14,16,208.93,145.79,23.4,3.34
4,14,17,63.66,56.51,22.5,3.28
4,14,18,0.0,0.0,21.29,2.92
4,14,19,0.0,0.0,20.27,2.49
4,14,20,0.0,0.0,19.56,2.18
4,14,21,0.0,0.0,19.48,1.66
4,14,22,0.0,0.0,19.16,1.61
4,14,23,0.0,0.0,18.88,1.65
4,15,0,0.0,0.0,18.29,1.68
4,15,1,0.0,0.0,18.07,1.72
4,15,2,0.0,0.0,17.8,1.7
4,15,3,0.0,0.0,17.55,1.66
4,15,4,0.0,0.0,17.43,1.74
4,15,5,0.0,0.0,17.3,1.79
4,15,6,0.0,0.0,17.14,1.86
4,15,7,68.39,35.39,17.2,1.91
4,15,8,180.87,94.38,18.74,2.06
4,15,9,337.28,158.64,20.4,2.53
4,15,10,480.2,205.07,21.91,2.85
4,15,11,588.28,241.38,23.03,3.06
4,15,12,656.8,239.71,23.76,3.19
4,15,13,620.07,235.38,24.1,3.35
4,15,14,551.91,210.65,24.15,3.42
4,15,15,388.41,187.2,23.94,3.44
4,15,16,217.65,132.42,23.36,3.28
4,15,17,62.93,52.04,22.33,3.08
4,15,18,0.0,0.0,21.09,2.68
4,15,19,0.0,0.0,20.14,2.32
4,15,20,0.0,0.0,19.44,2.1
4,15,21,0.0,0.0,19.08,1.98
4,15,22,0.0,0.0,18.77,1.82
4,15,23,0.0,0.0,18.5,1.73
4,16,0,0.0,0.0,18.08,1.83
4,16,1,0.0,0.0,17.85,1.91
4,16,2,0.0,0.0,17.57,2.0
4,16,3,0.0,0.0,17.29,2.05
4,16,4,0.0,0.0,17.36,2.02
4,16,5,0.0,0.0,17.16,1.99
4,16,6,0.0,0.0,17.03,1.96
4,16,7,70.44,28.93,17.08,1.84
4,16,8,223.32,82.1,18.64,1.88
4,16,9,345.07,125.99,20.48,2.22
4,16,10,457.79,184.06,22.05,2.29
4,16,11,583.41,241.59,23.17,2.45
4,16,12,621.6,214.42,23.9,2.65
4,16,13,580.27,222.95,24.24,2.73
4,16,14,533.3,191.84,24.21,2.65
4,16,15,428.59,163.62,23.72,2.74
4,16,16,218.57,101.26,23.34,2.89
4,16,17,53.11,35.35,22.43,2.88
4,16,18,0.0,0.0,21.2,2.65
4,16,19,0.0,0.0,20.06,2.44
4,16,20,0.0,0.0,19.24,2.27
4,16,21,0.0,0.0,19.01,1.95
4,16,22,0.0,0.0,18.73,1.77
4,16,23,0.0,0.0,18.37,1.73
4,17,0,0.0,0.0,17.8,2.11
4,17,1,0.0,0.0,17.55,2.06
4,17,2,0.0,0.0,17.24,2.03
4,17,3,0.0,0.0,17.04,2.02
4,17,4,0.0,0.0,16.89,2.1
4,17,5,0.0,0.0,16.75,2.08
4,17,6,0.0,0.0,16.57,2.11
4,17,7,75.43,34.01,16.6,2.14
4,17,8,234.67,98.0,17.43,2.12
4,17,9,387.72,146.38,18.93,2.28
4,17,10,499.35,161.33,20.53,2.37
4,17,11,610.96,200.52,21.71,2.56
4,17,12,662.85,188.74,22.63,2.75
4,17,13,606.18,242.2,23.06,2.96
4,17,14,523.8,216.13,23.13,3.15
4,17,15,390.95,173.88,22.78,3.3
4,17,16,247.98,112.83,22.55,3.28
4,17,17,68.4,46.18,21.59,3.07
4,17,18,0.0,0.0,20.11,2.77
4,17,19,0.0,0.0,19.0,2.49
4,17,20,0.0,0.0,18.29,2.41
4,17,21,0.0,0.0,18.69,2.15
4,17,22,0.0,0.0,18.31,2.12
4,17,23,0.0,0.0,18.06,2.11
4,18,0,0.0,0.0,16.91,2.22
4,18,1,0.0,0.0,16.6,2.16
4,18,2,0.0,0.0,16.27,2.21
4,18,3,0.0,0.0,16.04,2.2
4,18,4,0.0,0.0,15.91,2.25
4,18,5,0.0,0.0,15.71,2.3
4,18,6,0.0,0.0,15.56,2.25
4,18,7,61.56,34.26,15.65,2.24
4,18,8,214.35,114.7,16.85,2.49
4,18,9,384.77,180.14,18.7,2.74
4,18,10,557.63,202.75,20.57,2.85
4,18,11,654.01,232.57,22.06,2.92
4,18,12,695.73,235.04,23.08,2.96
4,18,13,676.41,237.83,23.72,3.03
4,18,14,589.56,201.91,23.97,3.07
4,18,15,425.1,169.64,23.85,3.14
4,18,16,254.84,122.1,23.41,3.07
4,18,17,82.69,43.49,22.37,3.05
4,18,18,0.0,0.0,20.83,2.87
4,18,19,0.0,0.0,19.48,2.6
4,18,20,0.0,0.0,18.65,2.37
4,18,21,0.0,0.0,17.83,2.3
4,18,22,0.0,0.0,17.49,2.25
4,18,23,0.0,0.0,17.18,2.22
4,19,0,0.0,0.0,17.26,2.22
4,19,1,0.0,0.0,17.04,2.17
4,19,2,0.0,0.0,16.88,2.15
4,19,3,0.0,0.0,16.66,2.13
4,19,4,0.0,0.0,16.34,2.33
4,19,5,0.0,0.0,16.17,2.32
4,19,6,0.0,0.0,15.99,2.31
4,19,7,63.36,33.45,16.05,2.26
4,19,8,188.9,108.91,17.11,2.39
4,19,9,343.03,163.55,19.03,2.46
4,19,10,496.33,201.9,21.13,2.46
4,19,11,578.0,261.7,22.71,2.59
4,19,12,658.55,258.02,23.74,2.74
4,19,13,623.97,231.09,24.27,2.74
4,19,14,562.28,213.27,24.47,2.83
4,19,15,421.3,188.77,24.32,2.89
4,19,16,246.24,130.72,23.93,2.88
4,19,17,66.37,36.47,22.9,2.93
4,19,18,0.0,0.0,21.33,2.74
4,19,19,0.0,0.0,19.94,2.51
4,19,20,0.0,0.0,19.06,2.37
4,19,21,0.0,0.0,18.14,2.22
4,19,22,0.0,0.0,17.84,2.19
4,19,23,0.0,0.0,17.53,2.22
4,20,0,0.0,0.0,17.6,2.16
4,20,1,0.0,0.0,17.31,2.14
4,20,2,0.0,0.0,17.16,2.11
4,20,3,0.0,0.0,16.88,2.06
4,20,4,0.0,0.0,16.51,2.22
4,20,5,0.0,0.0,16.4,2.22
4,20,6,0.0,0.0,16.19,2.32
4,20,7,72.02,28.28,16.21,2.31
4,20,8,231.39,85.51,17.53,2.31
4,20,9,385.4,164.14,19.52,2.49
4,20,10,549.75,185.92,21.43,2.55
4,20,11,698.29,179.79,22.88,2.54
4,20,12,761.32,163.95,23.87,2.47
4,20,13,736.47,168.4,24.41,2.45
4,20,14,605.4,160.8,24.42,2.48
4,20,15,456.01,124.0,24.28,2.56
4,20,16,274.56,91.63,23.94,2.73
4,20,17,74.36,45.59,22.94,2.82
4,20,18,0.0,0.0,21.5,2.76
4,20,19,0.0,0.0,20.29,2.58
4,20,20,0.0,0.0,19.56,2.66
4,20,21,0.0,0.0,18.48,2.28
4,20,22,0.0,0.0,18.13,2.18
4,20,23,0.0,0.0,17.81,2.12
4,21,0,0.0,0.0,17.77,2.57
4,21,1,0.0,0.0,17.42,2.55
4,21,2,0.0,0.0,17.15,2.63
4,21,3,0.0,0.0,16.81,2.74
4,21,4,0.0,0.0,16.52,2.72
4,21,5,0.0,0.0,16.25,2.86
4,21,6,0.0,0.0,16.12,2.98
4,21,7,66.8,31.65,16.26,2.98
4,21,8,216.94,101.34,17.97,2.94
4,21,9,363.97,180.88,20.07,3.05
4,21,10,522.66,208.11,21.86,2.86
4,21,11,632.72,209.94,23.15,2.78
4,21,12,646.4,257.29,23.99,2.77
4,21,13,611.01,265.08,24.3,2.68
4,21,14,495.15,223.26,24.27,2.79
4,21,15,359.87,182.13,24.02,2.74
4,21,16,186.95,129.63,23.41,2.99
4,21,17,45.61,37.16,22.33,2.89
4,21,18,0.0,0.0,20.98,2.73
4,21,19,0.0,0.0,20.01,2.55
4,21,20,0.0,0.0,19.37,2.39
4,21,21,0.0,0.0,19.02,2.56
4,21,22,0.0,0.0,18.58,2.47
4,21,23,0.0,0.0,18.14,2.44
4,22,0,0.0,0.0,18.16,1.93
4,22,1,0.0,0.0,17.93,1.88
4,22,2,0.0,0.0,17.64,1.77
4,22,3,0.0,0.0,17.38,1.68
4,22,4,0.0,0.0,17.29,1.76
4,22,5,0.0,0.0,17.13,1.77
4,22,6,0.0,0.0,16.93,1.75
4,22,7,63.47,29.76,16.91,1.7
4,22,8,234.04,102.42,18.15,2.02
4,22,9,422.28,142.05,20.04,2.54
4,22,10,532.17,186.87,21.67,2.66
4,22,11,606.97,213.15,22.97,2.7
4,22,12,628.91,230.37,23.73,2.81
4,22,13,552.33,222.49,24.16,2.91
4,22,14,503.15,202.49,24.19,2.81
4,22,15,355.02,164.33,23.79,2.86
4,22,16,197.68,120.05,23.03,2.96
4,22,17,61.15,46.8,22.01,2.78
4,22,18,0.0,0.0,20.7,2.57
4,22,19,0.0,0.0,19.71,2.43
4,22,20,0.0,0.0,19.01,2.17
4,22,21,0.0,0.0,19.03,2.32
4,22,22,0.0,0.0,18.7,2.16
4,22,23,0.0,0.0,18.44,2.0
4,23,0,0.0,0.0,17.63,2.08
4,23,1,0.0,0.0,17.34,2.08
4,23,2,0.0,0.0,16.99,1.99
4,23,3,0.0,0.0,16.8,1.96
4,23,4,0.0,0.0,16.74,1.92
4,23,5,0.0,0.0,16.6,2.0
4,23,6,0.0,0.0,16.49,2.04
4,23,7,64.0,23.38,16.59,2.03
4,23,8,205.25,80.9,17.93,2.18
4,23,9,366.26,136.43,19.88,2.55
4,23,10,500.85,172.83,21.67,2.64
4,23,11,627.31,188.58,22.96,2.53
4,23,12,680.94,171.58,23.76,2.5
4,23,13,623.32,193.73,24.21,2.61
4,23,14,514.11,177.95,24.11,2.71
4,23,15,333.66,174.74,23.79,2.75
4,23,16,192.59,114.17,23.26,2.51
4,23,17,46.06,34.03,22.2,2.41
4,23,18,0.0,0.0,20.85,2.44
4,23,19,0.0,0.0,19.77,2.39
4,23,20,0.0,0.0,19.12,2.15
4,23,21,0.0,0.0,18.51,2.02
4,23,22,0.0,0.0,18.2,2.01
4,23,23,0.0,0.0,17.9,2.08
4,24,0,0.0,0.0,17.6,1.61
4,24,1,0.0,0.0,17.33,1.69
4,24,2,0.0,0.0,17.09,1.73
4,24,3,0.0,0.0,16.82,1.71
4,24,4,0.0,0.0,16.58,1.92
4,24,5,0.0,0.0,16.48,1.9
4,24,6,0.0,0.0,16.35,1.94
4,24,7,63.17,26.25,16.42,1.92
4,24,8,209.53,84.04,17.45,2.39
4,24,9,324.59,149.46,19.06,2.57
4,24,10,488.74,215.04,20.87,2.45
4,24,11,636.69,211.58,22.25,2.46
4,24,12,680.4,198.58,23.2,2.5
4,24,13,658.32,166.39,23.85,2.55
4,24,14,526.69,191.79,23.98,2.63
4,24,15,394.02,158.56,23.8,2.75
4,24,16,240.54,104.89,23.53,2.66
4,24,17,64.03,46.24,22.56,2.58
4,24,18,0.0,0.0,21.11,2.5
4,24,19,0.0,0.0,19.96,2.37
4,24,20,0.0,0.0,19.24,2.22
4,24,21,0.0,0.0,18.64,1.97
4,24,22,0.0,0.0,18.27,1.87
4,24,23,0.0,0.0,17.94,1.73
4,25,0,0.0,0.0,17.77,1.92
4,25,1,0.0,0.0,17.48,1.89
4,25,2,0.0,0.0,17.27,1.93
4,25,3,0.0,0.0,17.06,1.96
4,25,4,0.0,0.0,16.96,1.99
4,25,5,0.0,0.0,16.71,2.1
4,25,6,0.0,0.0,16.62,2.14
4,25,7,58.84,27.08,16.69,2.11
4,25,8,181.47,83.86,18.2,2.1
4,25,9,307.64,152.3,20.16,2.31
4,25,10,479.56,195.23,21.94,2.45
4,25,11,658.7,138.46,23.3,2.65
4,25,12,732.43,109.8,24.2,2.84
4,25,13,690.68,129.86,24.73,2.95
4,25,14,589.7,138.36,24.85,2.97
4,25,15,431.04,115.81,24.65,3.11
4,25,16,244.14,86.64,23.98,3.05
4,25,17,56.27,28.87,22.95,2.97
4,25,18,0.0,0.0,21.48,2.82
4,25,19,0.0,0.0,20.35,2.77
4,25,20,0.0,0.0,19.44,2.55
4,25,21,0.0,0.0,18.79,2.22
4,25,22,0.0,0.0,18.46,2.16
4,25,23,0.0,0.0,18.06,1.97
4,26,0,0.0,0.0,17.89,2.11
4,26,1,0.0,0.0,17.59,2.1
4,26,2,0.0,0.0,17.31,2.11
4,26,3,0.0,0.0,17.05,2.2
4,26,4,0.0,0.0,17.1,2.23
4,26,5,0.0,0.0,17.01,2.34
4,26,6,0.0,0.0,16.9,2.44
4,26,7,57.15,25.67,16.93,2.56
4,26,8,191.02,98.46,18.15,2.98
4,26,9,317.62,166.8,19.99,3.34
4,26,10,424.69,235.46,21.65,3.55
4,26,11,540.56,235.94,22.93,3.67
4,26,12,599.6,215.57,23.64,3.57
4,26,13,605.74,202.71,23.93,3.51
4,26,14,488.68,216.56,23.92,3.49
4,26,15,348.29,167.56,23.5,3.46
4,26,16,183.62,107.24,22.54,3.35
4,26,17,44.88,32.51,21.58,3.08
4,26,18,0.0,0.0,20.36,2.76
4,26,19,0.0,0.0,19.39,2.63
4,26,20,0.0,0.0,18.74,2.56
4,26,21,0.0,0.0,18.92,2.39
4,26,22,0.0,0.0,18.53,2.28
4,26,23,0.0,0.0,18.22,2.21
4,27,0,0.0,0.0,17.47,2.55
4,27,1,0.0,0.0,17.22,2.61
4,27,2,0.0,0.0,16.98,2.61
4,27,3,0.0,0.0,16.78,2.61
4,27,4,0.0,0.0,16.7,2.64
4,27,5,0.0,0.0,16.57,2.63
4,27,6,0.0,0.0,16.41,2.61
4,27,7,57.16,29.18,16.35,2.5
4,27,8,196.13,99.81,17.3,2.35
4,27,9,324.5,163.86,18.62,2.37
4,27,10,427.6,202.58,19.88,2.31
4,27,11,464.28,257.22,20.9,2.48
4,27,12,547.92,223.21,21.46,2.75
4,27,13,510.06,228.66,21.6,3.09
4,27,14,465.07,188.27,21.47,3.3
4,27,15,328.67,173.71,21.11,3.38
4,27,16,198.51,115.34,20.58,3.42
4,27,17,51.11,36.87,19.74,3.18
4,27,18,0.0,0.0,18.6,2.78
4,27,19,0.0,0.0,17.68,2.45
4,27,20,0.0,0.0,17.21,2.35
4,27,21,0.0,0.0,18.3,2.57
4,27,22,0.0,0.0,17.97,2.54
4,27,23,0.0,0.0,17.73,2.49
4,28,0,0.0,0.0,16.12,1.98
4,28,1,0.0,0.0,15.88,1.87
4,28,2,0.0,0.0,15.76,1.85
4,28,3,0.0,0.0,15.63,1.86
4,28,4,0.0,0.0,15.47,1.91
4,28,5,0.0,0.0,15.29,1.94
4,28,6,0.0,0.0,15.25,1.94
4,28,7,54.64,25.19,15.28,1.96
4,28,8,215.5,79.4,16.19,2.1
4,28,9,328.54,160.33,17.64,2.54
4,28,10,419.07,192.14,18.96,2.83
4,28,11,505.96,242.36,20.02,3.13
4,28,12,564.64,227.07,20.83,3.22
4,28,13,553.41,224.41,21.33,3.33
4,28,14,447.69,206.01,21.55,3.34
4,28,15,323.89,168.97,21.37,3.38
4,28,16,167.59,111.69,20.91,3.53
4,28,17,42.93,31.03,19.93,3.3
4,28,18,0.0,0.0,18.57,2.83
4,28,19,0.0,0.0,17.53,2.42
4,28,20,0.0,0.0,16.84,2.16
4,28,21,0.0,0.0,16.82,2.25
4,28,22,0.0,0.0,16.53,2.21
4,28,23,0.0,0.0,16.29,2.13
4,29,0,0.0,0.0,15.69,1.78
4,29,1,0.0,0.0,15.47,1.73
4,29,2,0.0,0.0,15.26,1.67
4,29,3,0.0,0.0,15.11,1.7
4,29,4,0.0,0.0,15.18,1.69
4,29,5,0.0,0.0,15.06,1.72
4,29,6,0.0,0.0,14.91,1.79
4,29,7,47.14,24.48,14.99,1.79
4,29,8,170.22,95.98,16.21,1.71
4,29,9,282.38,140.8,17.87,2.04
4,29,10,407.23,174.8,19.46,2.29
4,29,11,496.87,236.93,20.72,2.57
4,29,12,550.53,231.75,21.57,2.82
4,29,13,490.88,241.71,22.01,2.92
4,29,14,449.36,210.41,22.07,2.98
4,29,15,334.77,180.51,21.93,2.92
4,29,16,179.83,109.9,21.53,3.04
4,29,17,38.84,29.6,20.68,2.95
4,29,18,0.0,0.0,19.39,2.57
4,29,19,0.0,0.0,18.41,2.2
4,29,20,0.0,0.0,17.8,2.05
4,29,21,0.0,0.0,16.41,1.95
4,29,22,0.0,0.0,16.11,1.86
4,29,23,0.0,0.0,15.89,1.85
4,30,0,0.0,0.0,16.35,1.58
4,30,1,0.0,0.0,16.07,1.58
4,30,2,0.0,0.0,15.84,1.61
4,30,3,0.0,0.0,15.63,1.65
4,30,4,0.0,0.0,15.33,1.62
4,30,5,0.0,0.0,15.2,1.67
4,30,6,0.0,0.0,15.02,1.62
4,30,7,53.42,23.62,14.95,1.56
4,30,8,212.32,84.5,16.03,1.1
4,30,9,359.54,171.22,17.74,1.83
4,30,10,464.61,234.4,19.24,2.51
4,30,11,555.4,257.97,20.47,2.98
4,30,12,611.14,236.05,21.29,3.31
4,30,13,584.05,193.17,21.74,3.6
4,30,14,502.17,174.95,21.88,3.78
4,30,15,357.11,150.22,21.61,3.88
4,30,16,178.62,96.18,21.4,3.89
4,30,17,43.94,23.31,20.52,3.75
4,30,18,0.0,0.0,19.12,3.31
4,30,19,0.0,0.0,17.9,2.84
4,30,20,0.0,0.0,17.24,2.62
4,30,21,0.0,0.0,17.27,1.88
4,30,22,0.0,0.0,16.92,1.77
4,30,23,0.0,0.0,16.65,1.67
5,1,0,0.0,0.0,15.8,1.99
5,1,1,0.0,0.0,15.48,1.81
5,1,2,0.0,0.0,15.21,1.67
5,1,3,0.0,0.0,14.96,1.58
5,1,4,0.0,0.0,14.65,1.88
5,1,5,0.0,0.0,14.51,1.82
5,1,6,0.0,0.0,14.42,1.81
5,1,7,60.23,22.02,14.44,1.81
5,1,8,226.31,67.86,15.46,2.17
5,1,9,367.29,130.98,17.15,2.75
5,1,10,503.77,153.28,18.89,2.96
5,1,11,603.96,154.8,20.2,3.1
5,1,12,645.06,185.18,21.19,3.11
5,1,13,592.98,207.48,21.77,3.16
5,1,14,514.55,214.88,21.92,3.19
5,1,15,377.91,166.65,21.72,3.29
5,1,16,217.98,105.53,21.18,3.21
5,1,17,56.88,42.76,20.07,3.15
5,1,18,0.0,0.0,18.65,2.97
5,1,19,0.0,0.0,17.61,2.85
5,1,20,0.0,0.0,16.99,2.75
5,1,21,0.0,0.0,16.78,2.47
5,1,22,0.0,0.0,16.35,2.21
5,1,23,0.0,0.0,16.05,2.14
5,2,0,0.0,0.0,15.54,2.74
5,2,1,0.0,0.0,15.35,2.7
5,2,2,0.0,0.0,15.11,2.63
5,2,3,0.0,0.0,14.89,2.53
5,2,4,0.0,0.0,14.75,2.35
5,2,5,0.0,0.0,14.67,2.28
5,2,6,0.0,0.0,14.52,2.25
5,2,7,42.06,23.75,14.6,2.26
5,2,8,158.35,86.41,15.74,2.08
5,2,9,269.42,158.78,17.49,2.17
5,2,10,400.95,200.1,19.12,2.29
5,2,11,499.96,251.98,20.58,2.44
5,2,12,617.4,226.48,21.53,2.62
5,2,13,612.72,215.53,22.14,2.76
5,2,14,497.84,220.3,22.13,2.77
5,2,15,351.0,153.39,22.02,2.81
5,2,16,186.1,109.51,21.45,2.78
5,2,17,43.86,38.29,20.42,2.62
5,2,18,0.0,0.0,18.89,2.31
5,2,19,0.0,0.0,17.85,2.1
5,2,20,0.0,0.0,17.23,2.03
5,2,21,0.0,0.0,16.52,2.71
5,2,22,0.0,0.0,16.05,2.7
5,2,23,0.0,0.0,15.72,2.79
5,3,0,0.0,0.0,16.05,1.78
5,3,1,0.0,0.0,15.82,1.77
5,3,2,0.0,0.0,15.6,1.78
5,3,3,0.0,0.0,15.37,1.72
5,3,4,0.0,0.0,15.09,1.83
5,3,5,0.0,0.0,14.9,1.88
5,3,6,0.0,0.0,14.71,1.92
5,3,7,48.61,21.79,14.6,1.98
5,3,8,186.46,80.76,15.71,2.23
5,3,9,312.43,111.13,17.36,2.72
5,3,10,488.5,136.31,19.1,2.91
5,3,11,600.74,183.2,20.62,3.08
5,3,12,701.23,128.43,21.7,3.15
5,3,13,686.9,109.75,22.33,3.13
5,3,14,574.28,103.58,22.66,3.12
5,3,15,435.54,86.77,22.64,3.16
5,3,16,259.47,49.48,22.25,3.25
5,3,17,63.36,29.27,21.23,3.25
5,3,18,0.0,0.0,19.56,3.09
5,3,19,0.0,0.0,18.2,2.91
5,3,20,0.0,0.0,17.29,2.79
5,3,21,0.0,0.0,16.8,2.03
5,3,22,0.0,0.0,16.53,1.92
5,3,23,0.0,0.0,16.3,1.89
5,4,0,0.0,0.0,15.77,2.88
5,4,1,0.0,0.0,15.4,2.9
5,4,2,0.0,0.0,15.11,2.99
5,4,3,0.0,0.0,14.85,2.98
5,4,4,0.0,0.0,14.74,2.9
5,4,5,0.0,0.0,14.58,2.84
5,4,6,0.0,0.0,14.42,2.78
5,4,7,46.72,22.29,14.43,2.76
5,4,8,175.87,75.25,15.83,2.86
5,4,9,314.52,142.57,18.09,3.3
5,4,10,520.86,177.38,19.94,3.31
5,4,11,634.46,198.67,21.34,3.21
5,4,12,690.12,198.29,22.28,3.1
5,4,13,646.67,182.85,22.88,3.05
5,4,14,565.94,143.45,23.18,3.01
5,4,15,396.4,149.52,23.11,3.02
5,4,16,229.04,95.96,22.58,3.07
5,4,17,51.25,40.62,21.46,3.03
5,4,18,0.0,0.0,19.86,2.92
5,4,19,0.0,0.0,18.55,2.72
5,4,20,0.0,0.0,17.67,2.6
5,4,21,0.0,0.0,16.72,2.73
5,4,22,0.0,0.0,16.33,2.77
5,4,23,0.0,0.0,16.01,2.83
5,5,0,0.0,0.0,15.91,2.31
5,5,1,0.0,0.0,15.56,2.36
5,5,2,0.0,0.0,15.32,2.35
5,5,3,0.0,0.0,15.07,2.18
5,5,4,0.0,0.0,14.74,2.05
5,5,5,0.0,0.0,14.57,2.06
5,5,6,0.0,0.0,14.39,2.04
5,5,7,41.36,22.56,14.4,2.18
5,5,8,153.42,101.22,15.68,2.27
5,5,9,311.54,159.96,17.78,2.52
5,5,10,496.27,187.69,19.83,2.79
5,5,11,632.95,206.36,21.48,2.96
5,5,12,674.3,220.82,22.57,3.06
5,5,13,614.45,196.8,23.21,2.98
5,5,14,503.12,165.21,23.5,3.01
5,5,15,370.21,134.84,23.22,3.09
5,5,16,201.9,94.35,22.81,2.96
5,5,17,49.81,34.78,21.76,2.79
5,5,18,0.0,0.0,20.2,2.49
5,5,19,0.0,0.0,18.98,2.27
5,5,20,0.0,0.0,18.16,2.14
5,5,21,0.0,0.0,17.01,2.42
5,5,22,0.0,0.0,16.57,2.35
5,5,23,0.0,0.0,16.23,2.34
5,6,0,0.0,0.0,16.39,2.22
5,6,1,0.0,0.0,16.09,2.24
5,6,2,0.0,0.0,15.79,2.21
5,6,3,0.0,0.0,15.57,2.13
5,6,4,0.0,0.0,15.12,1.76
5,6,5,0.0,0.0,14.73,1.79
5,6,6,0.0,0.0,14.52,1.88
5,6,7,48.72,20.72,14.53,1.84
5,6,8,205.46,90.52,15.91,1.95
5,6,9,345.06,158.7,17.92,2.49
5,6,10,478.26,204.17,19.87,2.78
5,6,11,628.32,162.67,21.24,3.1
5,6,12,675.89,146.75,22.27,3.17
5,6,13,623.39,168.9,22.88,3.16
5,6,14,513.36,172.74,23.11,3.11
5,6,15,367.61,134.37,23.05,3.0
5,6,16,211.41,87.53,22.41,2.86
5,6,17,43.73,32.22,21.23,2.68
5,6,18,0.0,0.0,19.55,2.51
5,6,19,0.0,0.0,18.26,2.38
5,6,20,0.0,0.0,17.48,2.28
5,6,21,0.0,0.0,17.54,2.12
5,6,22,0.0,0.0,17.1,2.1
5,6,23,0.0,0.0,16.75,2.16
5,7,0,0.0,0.0,15.72,2.34
5,7,1,0.0,0.0,15.33,2.47
5,7,2,0.0,0.0,15.02,2.6
5,7,3,0.0,0.0,14.84,2.51
5,7,4,0.0,0.0,14.76,2.58
5,7,5,0.0,0.0,14.66,2.63
5,7,6,0.0,0.0,14.54,2.67
5,7,7,38.82,19.95,14.54,2.65
5,7,8,167.38,94.85,15.32,2.66
5,7,9,306.67,152.36,16.96,2.81
5,7,10,447.57,189.46,18.86,2.91
5,7,11,540.56,219.7,20.38,2.97
5,7,12,591.91,211.54,21.35,3.04
5,7,13,579.62,188.08,21.95,3.19
5,7,14,508.07,182.02,22.05,3.31
5,7,15,367.61,127.66,21.74,3.32
5,7,16,198.73,84.81,21.26,3.31
5,7,17,39.92,26.26,20.14,3.1
5,7,18,0.0,0.0,18.59,2.76
5,7,19,0.0,0.0,17.47,2.39
5,7,20,0.0,0.0,16.78,2.3
5,7,21,0.0,0.0,16.85,2.15
5,7,22,0.0,0.0,16.46,2.19
5,7,23,0.0,0.0,16.14,2.33
5,8,0,0.0,0.0,15.33,2.36
5,8,1,0.0,0.0,15.1,2.42
5,8,2,0.0,0.0,14.87,2.42
5,8,3,0.0,0.0,14.7,2.38
5,8,4,0.0,0.0,14.71,2.33
5,8,5,0.0,0.0,14.56,2.35
5,8,6,0.0,0.0,14.35,2.34
5,8,7,40.96,20.26,14.24,2.38
5,8,8,191.78,78.39,15.2,2.41
5,8,9,294.65,122.3,17.03,2.76
5,8,10,445.79,145.33,19.0,3.02
5,8,11,486.38,222.45,20.36,3.19
5,8,12,564.25,203.87,21.24,3.23
5,8,13,567.86,158.87,21.77,3.28
5,8,14,447.01,172.48,21.96,3.32
5,8,15,324.76,136.65,21.85,3.25
5,8,16,165.0,103.72,21.13,2.78
5,8,17,36.81,22.11,19.99,2.48
5,8,18,0.0,0.0,18.51,2.29
5,8,19,0.0,0.0,17.39,2.17
5,8,20,0.0,0.0,16.7,2.16
5,8,21,0.0,0.0,16.32,2.34
5,8,22,0.0,0.0,15.95,2.32
5,8,23,0.0,0.0,15.6,2.33
5,9,0,0.0,0.0,15.23,2.23
5,9,1,0.0,0.0,14.96,2.23
5,9,2,0.0,0.0,14.74,2.22
5,9,3,0.0,0.0,14.57,2.22
5,9,4,0.0,0.0,14.51,2.22
5,9,5,0.0,0.0,14.36,2.31
5,9,6,0.0,0.0,14.22,2.39
5,9,7,39.12,17.62,14.13,2.36
5,9,8,124.44,87.6,15.21,1.96
5,9,9,248.82,148.34,16.92,2.1
5,9,10,378.37,200.57,18.47,2.45
5,9,11,482.93,237.81,19.8,2.89
5,9,12,555.36,238.4,20.57,3.17
5,9,13,504.74,229.3,20.94,3.45
5,9,14,461.5,191.55,21.11,3.68
5,9,15,309.25,169.52,20.95,3.65
